        * d:\analog_vlsi\mixed_signal_projects\buffer_sub\buffer_sub.cir
        Transient Analysis  Wed Mar 30 14:39:58  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
139	4.000165e+00	-6.73142e-06	-1.17967e-13	
140	4.000329e+00	-5.20841e-11	-5.74197e-13	
141	4.000656e+00	-6.62238e-11	5.678878e-13	
142	4.001312e+00	-5.07298e-11	-5.65038e-13	
143	4.002622e+00	-6.66795e-11	5.636669e-13	
144	4.005244e+00	-5.04157e-11	-5.62999e-13	
145	4.010487e+00	-6.67842e-11	5.626683e-13	
146	4.020972e+00	-5.03483e-11	-5.62504e-13	
147	4.041944e+00	-6.68103e-11	5.624218e-13	
148	4.083887e+00	-5.03312e-11	-5.62381e-13	
149	4.167773e+00	-6.68167e-11	5.623604e-13	
150	4.335545e+00	-5.03271e-11	-5.62350e-13	
151	4.535545e+00	-6.68100e-11	5.623416e-13	
152	4.735545e+00	-5.03393e-11	-5.62333e-13	
153	4.935545e+00	-6.68167e-11	5.623244e-13	
154	5.000001e+00	-5.03351e-11	-5.62298e-13	
155	5.000001e+00	-6.79917e-11	2.971185e-11	
156	5.000001e+00	-6.48330e-11	2.989488e-11	
157	5.000002e+00	-6.16710e-11	3.007195e-11	
158	5.000002e+00	-6.08646e-11	3.022530e-11	
159	5.000002e+00	-5.42767e-11	2.016213e-13	
160	5.000002e+00	-5.46440e-11	2.145541e-13	
161	5.000003e+00	-5.53571e-11	2.140576e-13	
162	5.000003e+00	-5.68069e-11	2.129918e-13	
163	5.000004e+00	-5.98162e-11	2.110926e-13	
164	5.000007e+00	-6.62919e-11	2.076453e-13	
165	5.000012e+00	-8.13639e-11	2.023290e-13	
166	5.000022e+00	-1.22576e-10	1.952537e-13	
167	5.000043e+00	-2.78805e-10	1.866592e-13	
168	5.000084e+00	-1.39289e-09	1.737230e-13	
169	5.000166e+00	-2.57860e-08	1.515293e-13	
170	5.000330e+00	-1.87234e-06	1.031590e-13	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	5.000657e+00	-2.05027e-05	-9.39253e-15	
172	5.001313e+00	-2.25140e-05	3.686776e-14	
173	5.002623e+00	-8.20785e-06	2.402174e-14	
174	5.005245e+00	-6.24934e-06	-1.85373e-14	
175	5.010488e+00	-6.79926e-06	1.773658e-14	
176	5.020973e+00	-6.46690e-06	-1.74962e-14	
177	5.041945e+00	-6.72743e-06	1.740181e-14	
178	5.083888e+00	-6.49551e-06	-1.73598e-14	
179	5.167774e+00	-6.71430e-06	1.734002e-14	
180	5.335546e+00	-6.50171e-06	-1.73304e-14	
181	5.535546e+00	-6.71058e-06	1.732246e-14	
182	5.735546e+00	-6.50518e-06	-1.73147e-14	
183	5.935546e+00	-6.70724e-06	1.730699e-14	
184	6.000000e+00	-6.50940e-06	-1.72839e-14	
185	6.000000e+00	-6.50834e-06	-3.00607e-11	
186	6.000000e+00	-6.50405e-06	-3.00165e-11	
187	6.000001e+00	-6.51499e-06	-3.02255e-11	
188	6.000001e+00	-6.55722e-06	-3.06684e-11	
189	6.000001e+00	-6.57674e-06	-9.38247e-13	
190	6.000001e+00	-6.61630e-06	-9.51869e-13	
191	6.000002e+00	-6.69664e-06	-9.49231e-13	
192	6.000002e+00	-6.85782e-06	-9.44079e-13	
193	6.000003e+00	-7.18201e-06	-9.33807e-13	
194	6.000006e+00	-7.83716e-06	-9.13837e-13	
195	6.000011e+00	-9.16976e-06	-8.75595e-13	
196	6.000021e+00	-1.18923e-05	-8.05301e-13	
197	6.000042e+00	-1.73631e-05	-6.81011e-13	
